LLL 	 44 	 100 	 RLL_cluster_2 	 67 	 100
LLL 	 44 	 100 	 RLL_gr_3_TB_pneum 	 83 	 100
LLL 	 44 	 100 	 RLL_gr_6 	 64 	 100
LLL 	 44 	 100 	 RML_pneum 	 76 	 100
LLL 	 44 	 100 	 RUL 	 51 	 100
LLL 	 44 	 100 	 RUL_7 	 65 	 100
LLL 	 44 	 100 	 RUL_8 	 67 	 100
LLL 	 44 	 100 	 L_carin_LN_gr 	 77 	 100
LLL 	 44 	 100 	 L_cran_HLN_1 	 76 	 100
LLL 	 44 	 100 	 L_paratrach_LN_gr 	 88 	 100
LLL 	 44 	 100 	 L_subclav_LN_gr 	 86 	 100
LLL 	 44 	 100 	 Liver 	 86 	 100
LLL 	 44 	 100	ACC_TB_pneum 	 83 	 100 	 
RUL 	 38 	 50 	 L_carin_LN_gr 	 48 	 76
RUL 	 38 	 50 	 L_cran_HLN_1 	 45 	 75
RUL 	 38 	 50 	 L_ing_LN 	 0 	 100
RUL 	 38 	 50 	 L_paratrach_LN_gr 	 52 	 87
RUL 	 38 	 50 	 L_subclav_LN_gr 	 59 	 85
RUL 	 38 	 50 	 Liver 	 0 	 85
RUL 	 38 	 50 	 Liver_gr_1 	 0 	 100
RUL 	 38 	 50 	 LLL_A 	 0 	 100
RUL 	 38 	 50 	 LLL_area_B_TB_Pneum 	 18 	 26
RUL 	 38 	 50 	 LLL_cluster_10 	 36 	 58
RUL 	 38 	 50 	 LLl_cluster_12 	 61 	 71
RUL 	 38 	 50 	 LML_TB_pneum 	 59 	 74
RUL 	 38 	 50 	 LUL 	 45 	 60
RUL 	 38 	 50 	 LUL_1 	 58 	 74
RUL 	 38 	 50 	 LUL_2 	 25 	 32
RUL 	 38 	 50 	 R_carin_LN_gr 	 62 	 73
RUL 	 38 	 50 	 R_cran_HLN_gr 	 62 	 84
RUL 	 38 	 50 	 R_ing_LN 	 91 	 100
RUL 	 38 	 50 	 R_subclav_LN_gr 	 20 	 100
RUL 	 38 	 50 	 RLL 	 63 	 79
RUL 	 38 	 50 	 RLL_gr_3_TB_pneum 	 59 	 82
RUL 	 38 	 50 	 RML_pneum 	 55 	 75
RUL 	 38 	 50	ACC_TB_pneum 	 71 	 82 	 
RUL 	 38 	 50 	 RUL_8 	 51 	 66
RUL 	 38 	 50 	 RUL_gr_1 	 91 	 100



LLL_cluster_10 	 0 	 3 	 Diaphragm_gr_1 	 0 	 100
LLL_cluster_10 	 0 	 3 	 Diaphragm_gr_2 	 0 	 26
LLL_cluster_10 	 0 	 3 	 L_subclav_LN_gr 	 0 	 7
LLL_cluster_10 	 0 	 3 	 R_carin_LN_gr 	 0 	 32
LLL_cluster_10 	 0 	 3 	 R_paracost_abs_T7 	 0 	 100
LLL_cluster_10 	 0 	 3 	 RLL 	 0 	 6
LLL_cluster_10 	 0 	 3 	 RUL 	 0 	 12
LLL_cluster_10 	 0 	 3 	 RUL_gr_1 	 0 	 78
LLL_cluster_10 	 0 	 3 	 T6_abs 	 0 	 100
LML_TB_pneum 	 51 	 58 	 L_paratrach_LN_gr 	 46 	 51
LML_TB_pneum 	 51 	 58 	 LUL 	 38 	 44
LML_TB_pneum 	 51 	 58 	 LUL_1 	 52 	 57
LML_TB_pneum 	 51 	 58 	 R_carin_LN_gr 	 47 	 56
LML_TB_pneum 	 51 	 58 	 R_cran_HLN_gr 	 35 	 61
LML_TB_pneum 	 51 	 58 	 RLL 	 51 	 62
LML_TB_pneum 	 51 	 58 	 RLL_gr_3_TB_pneum 	 45 	 58
LML_TB_pneum 	 51 	 58 	 RML_pneum 	 50 	 54
LML_TB_pneum 	 51 	 58 	 Spleen_gr_1 	 0 	 100
LML_TB_pneum 	 51 	 58 	 Spleen_gr_2 	 0 	 100

RUL_gr_2 	 0 	 100 	 R_carin_LN_gr 	 57 	 61
RUL_gr_2 	 0 	 100 	 Spleen_w_gr 	 61 	 77
R_subclav_LN_gr 	 0 	 19 	 Spleen_w_gr 	 78 	 100
